CodCliente,Fecha,FechaTS,Cantidad,FormaIngreso,Medida,Temporada,Sintetico
114,2015-01-27 00:00:00,2015-01-27,41.3,HUMEDO,LATAS,4,True
29,2015-01-27 00:00:00,2015-01-27,71.0,HUMEDO,LATAS,4,True
127,2015-01-27 00:00:00,2015-01-27,1.1,HUMEDO,LATAS,4,True
253,2015-01-28 00:00:00,2015-01-28,70.2,HUMEDO,LATAS,4,True
113,2015-01-28 00:00:00,2015-01-28,28.9,HUMEDO,LATAS,4,True
N006,2015-01-28 00:00:00,2015-01-28,96.2,HUMEDO,LATAS,4,True
N029,2015-01-28 00:00:00,2015-01-28,72.4,HUMEDO,LATAS,4,True
371,2015-01-28 00:00:00,2015-01-28,75.3,HUMEDO,LATAS,4,True
231,2015-01-28 00:00:00,2015-01-28,36.0,HUMEDO,LATAS,4,True
281,2015-01-28 00:00:00,2015-01-28,355.1,HUMEDO,LATAS,4,True
374,2015-01-28 00:00:00,2015-01-28,7.3,HUMEDO,LATAS,4,True
347,2015-01-29 00:00:00,2015-01-29,316.7,HUMEDO,LATAS,4,True
17,2015-01-29 00:00:00,2015-01-29,24.3,HUMEDO,LATAS,4,True
236,2015-01-29 00:00:00,2015-01-29,6.9,HUMEDO,LATAS,4,True
113,2015-01-29 00:00:00,2015-01-29,10.1,HUMEDO,LATAS,4,True
N004,2015-01-29 00:00:00,2015-01-29,82.9,HUMEDO,LATAS,4,True
335,2015-01-29 00:00:00,2015-01-29,33.2,HUMEDO,LATAS,4,True
356,2015-01-29 00:00:00,2015-01-29,137.0,HUMEDO,LATAS,4,True
N015,2015-01-29 00:00:00,2015-01-29,32.5,HUMEDO,LATAS,4,True
371,2015-01-29 00:00:00,2015-01-29,43.8,HUMEDO,LATAS,4,True
187,2015-01-30 00:00:00,2015-01-30,158.7,HUMEDO,LATAS,4,True
172,2015-01-30 00:00:00,2015-01-30,207.4,HUMEDO,LATAS,4,True
38,2015-01-30 00:00:00,2015-01-30,165.7,HUMEDO,LATAS,4,True
282,2015-01-30 00:00:00,2015-01-30,25.1,HUMEDO,LATAS,4,True
338,2015-01-31 00:00:00,2015-01-31,35.8,HUMEDO,LATAS,4,True
231,2015-01-31 00:00:00,2015-01-31,25.2,HUMEDO,LATAS,4,True
N006,2015-01-31 00:00:00,2015-01-31,6.9,HUMEDO,LATAS,4,True
173,2015-01-31 00:00:00,2015-01-31,207.4,HUMEDO,LATAS,4,True
N026,2015-01-31 00:00:00,2015-01-31,32.8,HUMEDO,LATAS,4,True
114,2015-01-31 00:00:00,2015-01-31,41.1,HUMEDO,LATAS,4,True
N018,2015-02-01 00:00:00,2015-02-01,99.9,HUMEDO,LATAS,4,True
84,2015-02-01 00:00:00,2015-02-01,4.5,HUMEDO,LATAS,4,True
137,2015-02-01 00:00:00,2015-02-01,12.9,HUMEDO,LATAS,4,True
351,2015-02-01 00:00:00,2015-02-01,27.2,HUMEDO,LATAS,4,True
400,2015-02-01 00:00:00,2015-02-01,13.1,HUMEDO,LATAS,4,True
17,2015-02-01 00:00:00,2015-02-01,36.9,SECO,LATAS,4,True
83,2015-02-01 00:00:00,2015-02-01,87.8,HUMEDO,LATAS,4,True
137,2015-02-02 00:00:00,2015-02-02,34.3,HUMEDO,LATAS,4,True
N003,2015-02-02 00:00:00,2015-02-02,124.8,HUMEDO,LATAS,4,True
N008,2015-02-02 00:00:00,2015-02-02,71.2,HUMEDO,LATAS,4,True
400,2015-02-03 00:00:00,2015-02-03,144.5,HUMEDO,LATAS,4,True
N032,2015-02-03 00:00:00,2015-02-03,1.1,HUMEDO,LATAS,4,True
17,2015-02-03 00:00:00,2015-02-03,94.3,HUMEDO,LATAS,4,True
379,2015-02-04 00:00:00,2015-02-04,130.9,HUMEDO,LATAS,4,True
251,2015-02-04 00:00:00,2015-02-04,19.8,HUMEDO,LATAS,4,True
N002,2015-02-04 00:00:00,2015-02-04,15.7,HUMEDO,LATAS,4,True
N006,2015-02-04 00:00:00,2015-02-04,46.0,HUMEDO,LATAS,4,True
186,2015-02-04 00:00:00,2015-02-04,43.9,HUMEDO,LATAS,4,True
349,2015-02-04 00:00:00,2015-02-04,67.2,HUMEDO,LATAS,4,True
395,2015-02-05 00:00:00,2015-02-05,5.2,HUMEDO,LATAS,4,True
238,2015-02-05 00:00:00,2015-02-05,149.4,HUMEDO,LATAS,4,True
193,2015-02-05 00:00:00,2015-02-05,271.8,HUMEDO,LATAS,4,True
387,2015-02-06 00:00:00,2015-02-06,371.6,HUMEDO,LATAS,4,True
351,2015-02-06 00:00:00,2015-02-06,52.7,HUMEDO,LATAS,4,True
14,2015-02-06 00:00:00,2015-02-06,37.6,HUMEDO,LATAS,4,True
273,2015-02-06 00:00:00,2015-02-06,219.2,HUMEDO,LATAS,4,True
82,2015-02-07 00:00:00,2015-02-07,16.5,HUMEDO,LATAS,4,True
271,2015-02-07 00:00:00,2015-02-07,98.5,HUMEDO,LATAS,4,True
186,2015-02-07 00:00:00,2015-02-07,26.0,HUMEDO,LATAS,4,True
N026,2015-02-07 00:00:00,2015-02-07,10.6,HUMEDO,LATAS,4,True
N015,2015-02-07 00:00:00,2015-02-07,108.1,HUMEDO,LATAS,4,True
291,2015-02-07 00:00:00,2015-02-07,70.3,HUMEDO,LATAS,4,True
396,2015-02-07 00:00:00,2015-02-07,86.2,HUMEDO,LATAS,4,True
380,2015-02-07 00:00:00,2015-02-07,12.4,HUMEDO,LATAS,4,True
346,2015-02-08 00:00:00,2015-02-08,7.2,HUMEDO,LATAS,4,True
23,2015-02-08 00:00:00,2015-02-08,273.9,HUMEDO,LATAS,4,True
364,2015-02-08 00:00:00,2015-02-08,2.8,HUMEDO,LATAS,4,True
N029,2015-02-09 00:00:00,2015-02-09,43.1,HUMEDO,LATAS,4,True
399,2015-02-09 00:00:00,2015-02-09,35.2,HUMEDO,LATAS,4,True
23,2015-02-09 00:00:00,2015-02-09,58.0,HUMEDO,LATAS,4,True
N008,2015-02-09 00:00:00,2015-02-09,2.1,HUMEDO,LATAS,4,True
293,2015-02-09 00:00:00,2015-02-09,110.6,HUMEDO,LATAS,4,True
N028,2015-02-09 00:00:00,2015-02-09,127.8,HUMEDO,LATAS,4,True
113,2015-02-09 00:00:00,2015-02-09,84.3,HUMEDO,LATAS,4,True
273,2015-02-09 00:00:00,2015-02-09,86.5,HUMEDO,LATAS,4,True
N011,2015-02-09 00:00:00,2015-02-09,9.2,HUMEDO,LATAS,4,True
187,2015-02-09 00:00:00,2015-02-09,139.0,HUMEDO,LATAS,4,True
N002,2015-02-10 00:00:00,2015-02-10,19.5,HUMEDO,LATAS,4,True
175,2015-02-10 00:00:00,2015-02-10,8.1,HUMEDO,LATAS,4,True
79,2015-02-10 00:00:00,2015-02-10,9.0,HUMEDO,LATAS,4,True
N020,2015-02-10 00:00:00,2015-02-10,31.1,HUMEDO,LATAS,4,True
282,2015-02-10 00:00:00,2015-02-10,122.5,HUMEDO,LATAS,4,True
N013,2015-02-10 00:00:00,2015-02-10,41.9,HUMEDO,LATAS,4,True
382,2015-02-11 00:00:00,2015-02-11,160.4,HUMEDO,LATAS,4,True
281,2015-02-11 00:00:00,2015-02-11,5.7,HUMEDO,LATAS,4,True
261,2015-02-11 00:00:00,2015-02-11,18.4,HUMEDO,LATAS,4,True
86,2015-02-11 00:00:00,2015-02-11,38.0,HUMEDO,LATAS,4,True
N012,2015-02-12 00:00:00,2015-02-12,14.5,HUMEDO,LATAS,4,True
271,2015-02-12 00:00:00,2015-02-12,25.3,HUMEDO,LATAS,4,True
273,2015-02-12 00:00:00,2015-02-12,1.9,HUMEDO,LATAS,4,True
353,2015-02-12 00:00:00,2015-02-12,9.8,HUMEDO,LATAS,4,True
46,2015-02-12 00:00:00,2015-02-12,49.3,HUMEDO,LATAS,4,True
202,2015-02-12 00:00:00,2015-02-12,22.8,HUMEDO,LATAS,4,True
281,2015-02-12 00:00:00,2015-02-12,12.5,HUMEDO,LATAS,4,True
272,2015-02-12 00:00:00,2015-02-12,51.1,HUMEDO,LATAS,4,True
236,2015-02-12 00:00:00,2015-02-12,8.7,HUMEDO,LATAS,4,True
N019,2015-02-13 00:00:00,2015-02-13,105.9,HUMEDO,LATAS,4,True
238,2015-02-13 00:00:00,2015-02-13,34.1,HUMEDO,LATAS,4,True
N018,2015-02-13 00:00:00,2015-02-13,1.4,HUMEDO,LATAS,4,True
150,2015-02-13 00:00:00,2015-02-13,12.2,HUMEDO,LATAS,4,True
85,2015-02-13 00:00:00,2015-02-13,26.4,HUMEDO,LATAS,4,True
N011,2015-02-13 00:00:00,2015-02-13,68.2,HUMEDO,LATAS,4,True
54,2015-02-14 00:00:00,2015-02-14,30.0,HUMEDO,LATAS,4,True
350,2015-02-14 00:00:00,2015-02-14,15.5,HUMEDO,LATAS,4,True
354,2015-02-14 00:00:00,2015-02-14,32.2,HUMEDO,LATAS,4,True
177,2015-02-14 00:00:00,2015-02-14,80.9,HUMEDO,LATAS,4,True
276,2015-02-14 00:00:00,2015-02-14,37.3,HUMEDO,LATAS,4,True
259,2015-02-14 00:00:00,2015-02-14,5.6,HUMEDO,LATAS,4,True
233,2015-02-14 00:00:00,2015-02-14,202.7,HUMEDO,LATAS,4,True
N019,2015-02-15 00:00:00,2015-02-15,1.9,HUMEDO,LATAS,4,True
380,2015-02-15 00:00:00,2015-02-15,2.9,HUMEDO,LATAS,4,True
84,2015-02-15 00:00:00,2015-02-15,10.9,HUMEDO,LATAS,4,True
N021,2015-02-15 00:00:00,2015-02-15,6.9,HUMEDO,LATAS,4,True
79,2015-02-15 00:00:00,2015-02-15,16.5,HUMEDO,LATAS,4,True
347,2015-02-15 00:00:00,2015-02-15,18.2,HUMEDO,LATAS,4,True
45,2015-02-15 00:00:00,2015-02-15,53.5,HUMEDO,LATAS,4,True
387,2015-02-15 00:00:00,2015-02-15,31.8,HUMEDO,LATAS,4,True
47,2015-02-15 00:00:00,2015-02-15,17.9,HUMEDO,LATAS,4,True
234,2015-02-15 00:00:00,2015-02-15,18.2,HUMEDO,LATAS,4,True
172,2015-02-15 00:00:00,2015-02-15,27.1,HUMEDO,LATAS,4,True
234,2015-02-16 00:00:00,2015-02-16,170.0,HUMEDO,LATAS,4,True
N020,2015-02-16 00:00:00,2015-02-16,154.2,HUMEDO,LATAS,4,True
82,2015-02-16 00:00:00,2015-02-16,96.7,HUMEDO,LATAS,4,True
N010,2015-02-16 00:00:00,2015-02-16,101.8,HUMEDO,LATAS,4,True
105,2015-02-17 00:00:00,2015-02-17,17.7,HUMEDO,LATAS,4,True
N009,2015-02-17 00:00:00,2015-02-17,18.0,HUMEDO,LATAS,4,True
346,2015-02-17 00:00:00,2015-02-17,1.0,HUMEDO,LATAS,4,True
38,2015-02-17 00:00:00,2015-02-17,12.4,HUMEDO,LATAS,4,True
46,2015-02-17 00:00:00,2015-02-17,1.4,HUMEDO,LATAS,4,True
374,2015-02-17 00:00:00,2015-02-17,96.7,HUMEDO,LATAS,4,True
17,2015-02-17 00:00:00,2015-02-17,120.2,HUMEDO,LATAS,4,True
56,2015-02-18 00:00:00,2015-02-18,97.3,HUMEDO,LATAS,4,True
43,2015-02-18 00:00:00,2015-02-18,5.1,HUMEDO,LATAS,4,True
379,2015-02-18 00:00:00,2015-02-18,36.7,HUMEDO,LATAS,4,True
N019,2015-02-18 00:00:00,2015-02-18,24.3,HUMEDO,LATAS,4,True
185,2015-02-18 00:00:00,2015-02-18,29.1,HUMEDO,LATAS,4,True
187,2015-02-18 00:00:00,2015-02-18,14.6,HUMEDO,LATAS,4,True
226,2015-02-18 00:00:00,2015-02-18,1.1,HUMEDO,LATAS,4,True
N005,2015-02-18 00:00:00,2015-02-18,11.6,HUMEDO,LATAS,4,True
54,2015-02-18 00:00:00,2015-02-18,37.1,HUMEDO,LATAS,4,True
351,2015-02-19 00:00:00,2015-02-19,66.5,HUMEDO,LATAS,4,True
172,2015-02-19 00:00:00,2015-02-19,21.4,HUMEDO,LATAS,4,True
14,2015-02-19 00:00:00,2015-02-19,45.7,HUMEDO,LATAS,4,True
278,2015-02-19 00:00:00,2015-02-19,9.1,HUMEDO,LATAS,4,True
45,2015-02-19 00:00:00,2015-02-19,5.0,HUMEDO,LATAS,4,True
401,2015-02-19 00:00:00,2015-02-19,5.9,HUMEDO,LATAS,4,True
137,2015-02-19 00:00:00,2015-02-19,73.4,HUMEDO,LATAS,4,True
182,2015-02-20 00:00:00,2015-02-20,14.8,HUMEDO,LATAS,4,True
193,2015-02-20 00:00:00,2015-02-20,25.7,HUMEDO,LATAS,4,True
259,2015-02-20 00:00:00,2015-02-20,14.4,HUMEDO,LATAS,4,True
349,2015-02-20 00:00:00,2015-02-20,47.7,HUMEDO,LATAS,4,True
380,2015-02-20 00:00:00,2015-02-20,12.5,HUMEDO,LATAS,4,True
246,2015-02-20 00:00:00,2015-02-20,9.1,HUMEDO,LATAS,4,True
387,2015-02-20 00:00:00,2015-02-20,6.3,HUMEDO,LATAS,4,True
335,2015-02-20 00:00:00,2015-02-20,29.8,HUMEDO,LATAS,4,True
79,2015-02-20 00:00:00,2015-02-20,1.5,HUMEDO,LATAS,4,True
N017,2015-02-20 00:00:00,2015-02-20,16.3,HUMEDO,LATAS,4,True
175,2015-02-21 00:00:00,2015-02-21,26.9,HUMEDO,LATAS,4,True
247,2015-02-21 00:00:00,2015-02-21,37.0,HUMEDO,LATAS,4,True
255,2015-02-21 00:00:00,2015-02-21,48.3,HUMEDO,LATAS,4,True
79,2015-02-21 00:00:00,2015-02-21,1.0,HUMEDO,LATAS,4,True
346,2015-02-21 00:00:00,2015-02-21,3.1,HUMEDO,LATAS,4,True
185,2015-02-21 00:00:00,2015-02-21,7.3,HUMEDO,LATAS,4,True
373,2015-02-21 00:00:00,2015-02-21,10.1,HUMEDO,LATAS,4,True
193,2015-02-21 00:00:00,2015-02-21,12.0,HUMEDO,LATAS,4,True
190,2015-02-22 00:00:00,2015-02-22,9.1,HUMEDO,LATAS,4,True
119,2015-02-22 00:00:00,2015-02-22,8.9,HUMEDO,LATAS,4,True
401,2015-02-22 00:00:00,2015-02-22,23.4,HUMEDO,LATAS,4,True
346,2015-02-22 00:00:00,2015-02-22,10.1,HUMEDO,LATAS,4,True
365,2015-02-22 00:00:00,2015-02-22,1.0,HUMEDO,LATAS,4,True
N002,2015-02-22 00:00:00,2015-02-22,1.8,HUMEDO,LATAS,4,True
N022,2015-02-22 00:00:00,2015-02-22,38.3,HUMEDO,LATAS,4,True
23,2015-02-22 00:00:00,2015-02-22,2.4,HUMEDO,LATAS,4,True
277,2015-02-22 00:00:00,2015-02-22,9.5,HUMEDO,LATAS,4,True
N010,2015-02-24 00:00:00,2015-02-24,12.9,HUMEDO,LATAS,4,True
175,2015-02-24 00:00:00,2015-02-24,1.0,HUMEDO,LATAS,4,True
282,2015-02-24 00:00:00,2015-02-24,14.7,HUMEDO,LATAS,4,True
N007,2015-02-24 00:00:00,2015-02-24,19.7,HUMEDO,LATAS,4,True
N012,2015-02-24 00:00:00,2015-02-24,10.7,HUMEDO,LATAS,4,True
186,2015-02-24 00:00:00,2015-02-24,21.3,HUMEDO,LATAS,4,True
N005,2015-02-24 00:00:00,2015-02-24,11.5,HUMEDO,LATAS,4,True
354,2015-02-24 00:00:00,2015-02-24,14.1,HUMEDO,LATAS,4,True
251,2015-02-24 00:00:00,2015-02-24,24.0,HUMEDO,LATAS,4,True
364,2015-02-24 00:00:00,2015-02-24,23.6,HUMEDO,LATAS,4,True
281,2015-02-24 00:00:00,2015-02-24,61.2,HUMEDO,LATAS,4,True
113,2015-02-25 00:00:00,2015-02-25,265.2,HUMEDO,LATAS,4,True
N024,2015-02-25 00:00:00,2015-02-25,1.5,HUMEDO,LATAS,4,True
259,2015-02-25 00:00:00,2015-02-25,342.9,HUMEDO,LATAS,4,True
185,2015-02-25 00:00:00,2015-02-25,501.6,HUMEDO,LATAS,4,True
200,2015-02-25 00:00:00,2015-02-25,191.6,HUMEDO,LATAS,4,True
N017,2015-02-25 00:00:00,2015-02-25,179.2,HUMEDO,LATAS,4,True
267,2015-02-25 00:00:00,2015-02-25,441.9,HUMEDO,LATAS,4,True
105,2015-02-25 00:00:00,2015-02-25,223.8,HUMEDO,LATAS,4,True
N011,2015-02-26 00:00:00,2015-02-26,82.3,HUMEDO,LATAS,4,True
114,2015-02-26 00:00:00,2015-02-26,73.8,HUMEDO,LATAS,4,True
300,2015-02-26 00:00:00,2015-02-26,19.8,HUMEDO,LATAS,4,True
N006,2015-02-26 00:00:00,2015-02-26,101.2,HUMEDO,LATAS,4,True
118,2015-02-26 00:00:00,2015-02-26,114.7,HUMEDO,LATAS,4,True
54,2015-02-26 00:00:00,2015-02-26,164.1,HUMEDO,LATAS,4,True
379,2015-02-26 00:00:00,2015-02-26,158.8,HUMEDO,LATAS,4,True
347,2015-02-26 00:00:00,2015-02-26,1.4,HUMEDO,LATAS,4,True
231,2015-02-26 00:00:00,2015-02-26,24.5,HUMEDO,LATAS,4,True
185,2015-02-27 00:00:00,2015-02-27,4.4,HUMEDO,LATAS,4,True
379,2015-02-27 00:00:00,2015-02-27,151.0,HUMEDO,LATAS,4,True
356,2015-02-27 00:00:00,2015-02-27,29.9,HUMEDO,LATAS,4,True
N030,2015-02-27 00:00:00,2015-02-27,341.1,HUMEDO,LATAS,4,True
124,2015-02-27 00:00:00,2015-02-27,65.1,HUMEDO,LATAS,4,True
137,2015-02-28 00:00:00,2015-02-28,10.3,HUMEDO,LATAS,4,True
200,2015-02-28 00:00:00,2015-02-28,28.5,HUMEDO,LATAS,4,True
293,2015-02-28 00:00:00,2015-02-28,9.2,HUMEDO,LATAS,4,True
354,2015-02-28 00:00:00,2015-02-28,130.9,HUMEDO,LATAS,4,True
83,2015-02-28 00:00:00,2015-02-28,3.1,HUMEDO,LATAS,4,True
310,2015-02-28 00:00:00,2015-02-28,27.0,HUMEDO,LATAS,4,True
33,2015-02-28 00:00:00,2015-02-28,13.3,HUMEDO,LATAS,4,True
193,2015-02-28 00:00:00,2015-02-28,41.7,HUMEDO,LATAS,4,True
113,2015-02-28 00:00:00,2015-02-28,40.0,HUMEDO,LATAS,4,True
82,2015-03-01 00:00:00,2015-03-01,47.5,HUMEDO,LATAS,4,True
380,2015-03-01 00:00:00,2015-03-01,34.3,HUMEDO,LATAS,4,True
N032,2015-03-01 00:00:00,2015-03-01,42.4,HUMEDO,LATAS,4,True
219,2015-03-03 00:00:00,2015-03-03,1.3,HUMEDO,LATAS,4,True
N001,2015-03-03 00:00:00,2015-03-03,1.0,HUMEDO,LATAS,4,True
278,2015-03-03 00:00:00,2015-03-03,1.1,HUMEDO,LATAS,4,True
N004,2015-03-03 00:00:00,2015-03-03,3.1,HUMEDO,LATAS,4,True
105,2015-03-03 00:00:00,2015-03-03,4.6,HUMEDO,LATAS,4,True
N013,2015-03-03 00:00:00,2015-03-03,1.0,HUMEDO,LATAS,4,True
82,2015-03-03 00:00:00,2015-03-03,1.1,SECO,LATAS,4,True
N027,2015-03-03 00:00:00,2015-03-03,1.1,HUMEDO,LATAS,4,True
43,2015-03-03 00:00:00,2015-03-03,8.9,HUMEDO,LATAS,4,True
272,2015-03-03 00:00:00,2015-03-03,2.2,HUMEDO,LATAS,4,True
200,2015-03-04 00:00:00,2015-03-04,3.6,HUMEDO,LATAS,4,True
353,2015-03-04 00:00:00,2015-03-04,5.1,HUMEDO,LATAS,4,True
395,2015-03-04 00:00:00,2015-03-04,3.8,HUMEDO,LATAS,4,True
346,2015-03-04 00:00:00,2015-03-04,3.9,HUMEDO,LATAS,4,True
N004,2015-03-04 00:00:00,2015-03-04,6.4,HUMEDO,LATAS,4,True
379,2015-03-04 00:00:00,2015-03-04,15.6,HUMEDO,LATAS,4,True
182,2015-03-04 00:00:00,2015-03-04,21.1,HUMEDO,LATAS,4,True
N016,2015-03-04 00:00:00,2015-03-04,1.1,HUMEDO,LATAS,4,True
335,2015-03-04 00:00:00,2015-03-04,8.4,HUMEDO,LATAS,4,True
193,2015-03-05 00:00:00,2015-03-05,3.0,HUMEDO,LATAS,4,True
N012,2015-03-05 00:00:00,2015-03-05,3.6,HUMEDO,LATAS,4,True
338,2015-03-05 00:00:00,2015-03-05,1.0,HUMEDO,LATAS,4,True
17,2015-03-05 00:00:00,2015-03-05,1.8,HUMEDO,LATAS,4,True
14,2015-03-05 00:00:00,2015-03-05,15.7,HUMEDO,LATAS,4,True
N026,2015-03-05 00:00:00,2015-03-05,5.2,HUMEDO,LATAS,4,True
374,2015-03-06 00:00:00,2015-03-06,123.1,HUMEDO,LATAS,4,True
N028,2015-03-06 00:00:00,2015-03-06,45.7,HUMEDO,LATAS,4,True
294,2015-03-07 00:00:00,2015-03-07,8.7,HUMEDO,LATAS,4,True
347,2015-03-07 00:00:00,2015-03-07,53.3,HUMEDO,LATAS,4,True
364,2015-03-07 00:00:00,2015-03-07,6.1,HUMEDO,LATAS,4,True
38,2015-03-07 00:00:00,2015-03-07,12.0,HUMEDO,LATAS,4,True
86,2015-03-08 00:00:00,2015-03-08,8.4,HUMEDO,LATAS,4,True
23,2015-03-08 00:00:00,2015-03-08,11.6,HUMEDO,LATAS,4,True
267,2015-03-08 00:00:00,2015-03-08,1.0,HUMEDO,LATAS,4,True
255,2015-03-08 00:00:00,2015-03-08,1.4,HUMEDO,LATAS,4,True
56,2015-03-08 00:00:00,2015-03-08,4.2,HUMEDO,LATAS,4,True
253,2015-03-08 00:00:00,2015-03-08,1.0,HUMEDO,LATAS,4,True
N018,2015-03-08 00:00:00,2015-03-08,2.6,HUMEDO,LATAS,4,True
371,2015-03-08 00:00:00,2015-03-08,4.9,HUMEDO,LATAS,4,True
379,2015-03-08 00:00:00,2015-03-08,2.9,HUMEDO,LATAS,4,True
N026,2015-03-09 00:00:00,2015-03-09,11.0,HUMEDO,LATAS,4,True
173,2015-03-09 00:00:00,2015-03-09,37.7,HUMEDO,LATAS,4,True
175,2015-03-09 00:00:00,2015-03-09,28.4,HUMEDO,LATAS,4,True
293,2015-03-09 00:00:00,2015-03-09,14.7,HUMEDO,LATAS,4,True
N022,2015-03-09 00:00:00,2015-03-09,100.0,HUMEDO,LATAS,4,True
236,2015-03-09 00:00:00,2015-03-09,16.6,HUMEDO,LATAS,4,True
114,2015-03-10 00:00:00,2015-03-10,18.6,HUMEDO,LATAS,4,True
344,2015-03-10 00:00:00,2015-03-10,27.4,HUMEDO,LATAS,4,True
236,2015-03-10 00:00:00,2015-03-10,8.1,HUMEDO,LATAS,4,True
N021,2015-03-10 00:00:00,2015-03-10,28.7,HUMEDO,LATAS,4,True
350,2015-03-10 00:00:00,2015-03-10,14.6,HUMEDO,LATAS,4,True
N005,2015-03-10 00:00:00,2015-03-10,11.4,HUMEDO,LATAS,4,True
351,2015-03-11 00:00:00,2015-03-11,1.0,HUMEDO,LATAS,4,True
N014,2015-03-11 00:00:00,2015-03-11,7.9,HUMEDO,LATAS,4,True
14,2015-03-11 00:00:00,2015-03-11,15.1,HUMEDO,LATAS,4,True
N020,2015-03-11 00:00:00,2015-03-11,28.7,HUMEDO,LATAS,4,True
273,2015-03-11 00:00:00,2015-03-11,1.6,HUMEDO,LATAS,4,True
N013,2015-03-11 00:00:00,2015-03-11,12.9,HUMEDO,LATAS,4,True
N030,2015-03-11 00:00:00,2015-03-11,2.1,HUMEDO,LATAS,4,True
46,2015-03-11 00:00:00,2015-03-11,1.0,HUMEDO,LATAS,4,True
347,2015-03-12 00:00:00,2015-03-12,2.7,HUMEDO,LATAS,4,True
N020,2015-03-12 00:00:00,2015-03-12,9.4,HUMEDO,LATAS,4,True
185,2015-03-12 00:00:00,2015-03-12,1.5,HUMEDO,LATAS,4,True
200,2015-03-12 00:00:00,2015-03-12,6.9,HUMEDO,LATAS,4,True
202,2015-03-12 00:00:00,2015-03-12,2.2,HUMEDO,LATAS,4,True
233,2015-03-12 00:00:00,2015-03-12,1.1,HUMEDO,LATAS,4,True
N026,2015-03-12 00:00:00,2015-03-12,2.3,HUMEDO,LATAS,4,True
399,2015-03-12 00:00:00,2015-03-12,1.3,HUMEDO,LATAS,4,True
127,2015-03-12 00:00:00,2015-03-12,16.2,HUMEDO,LATAS,4,True
N005,2015-03-12 00:00:00,2015-03-12,1.1,HUMEDO,LATAS,4,True
48,2015-03-13 00:00:00,2015-03-13,8.2,HUMEDO,LATAS,4,True
350,2015-03-13 00:00:00,2015-03-13,3.8,HUMEDO,LATAS,4,True
N018,2015-03-13 00:00:00,2015-03-13,18.7,HUMEDO,LATAS,4,True
175,2015-03-13 00:00:00,2015-03-13,37.6,HUMEDO,LATAS,4,True
N025,2015-03-13 00:00:00,2015-03-13,13.5,HUMEDO,LATAS,4,True
219,2015-03-13 00:00:00,2015-03-13,15.6,HUMEDO,LATAS,4,True
N022,2015-03-15 00:00:00,2015-03-15,1.1,HUMEDO,LATAS,4,True
N023,2015-03-15 00:00:00,2015-03-15,6.5,HUMEDO,LATAS,4,True
23,2015-03-15 00:00:00,2015-03-15,3.7,HUMEDO,LATAS,4,True
380,2015-03-15 00:00:00,2015-03-15,2.8,HUMEDO,LATAS,4,True
33,2015-03-15 00:00:00,2015-03-15,1.0,HUMEDO,LATAS,4,True
247,2015-03-15 00:00:00,2015-03-15,5.5,HUMEDO,LATAS,4,True
N018,2015-03-15 00:00:00,2015-03-15,1.4,HUMEDO,LATAS,4,True
346,2015-03-15 00:00:00,2015-03-15,3.7,HUMEDO,LATAS,4,True
392,2015-03-15 00:00:00,2015-03-15,9.5,HUMEDO,LATAS,4,True
395,2015-03-15 00:00:00,2015-03-15,1.0,HUMEDO,LATAS,4,True
231,2015-03-15 00:00:00,2015-03-15,1.0,HUMEDO,LATAS,4,True
N007,2015-03-15 00:00:00,2015-03-15,2.6,HUMEDO,LATAS,4,True
N008,2015-03-15 00:00:00,2015-03-15,1.1,HUMEDO,LATAS,4,True
233,2015-03-16 00:00:00,2015-03-16,92.6,HUMEDO,LATAS,4,True
114,2015-03-16 00:00:00,2015-03-16,305.1,HUMEDO,LATAS,4,True
14,2015-03-16 00:00:00,2015-03-16,147.3,HUMEDO,LATAS,4,True
351,2015-03-16 00:00:00,2015-03-16,377.6,HUMEDO,LATAS,4,True
113,2015-03-17 00:00:00,2015-03-17,144.9,HUMEDO,LATAS,4,True
277,2015-03-17 00:00:00,2015-03-17,21.2,HUMEDO,LATAS,4,True
276,2015-03-17 00:00:00,2015-03-17,55.8,HUMEDO,LATAS,4,True
N006,2015-03-17 00:00:00,2015-03-17,1.0,HUMEDO,LATAS,4,True
N016,2015-03-17 00:00:00,2015-03-17,25.2,HUMEDO,LATAS,4,True
228,2015-03-17 00:00:00,2015-03-17,23.2,HUMEDO,LATAS,4,True
395,2015-03-19 00:00:00,2015-03-19,2.1,HUMEDO,LATAS,4,True
349,2015-03-19 00:00:00,2015-03-19,17.0,HUMEDO,LATAS,4,True
150,2015-03-19 00:00:00,2015-03-19,19.3,HUMEDO,LATAS,4,True
247,2015-03-19 00:00:00,2015-03-19,12.4,HUMEDO,LATAS,4,True
202,2015-03-19 00:00:00,2015-03-19,5.6,HUMEDO,LATAS,4,True
238,2015-03-19 00:00:00,2015-03-19,11.1,HUMEDO,LATAS,4,True
267,2015-03-20 00:00:00,2015-03-20,5.7,HUMEDO,LATAS,4,True
379,2015-03-20 00:00:00,2015-03-20,5.0,HUMEDO,LATAS,4,True
N006,2015-03-20 00:00:00,2015-03-20,10.7,HUMEDO,LATAS,4,True
202,2015-03-20 00:00:00,2015-03-20,19.5,HUMEDO,QUINTALES,4,True
193,2015-03-20 00:00:00,2015-03-20,61.3,HUMEDO,LATAS,4,True
219,2015-03-20 00:00:00,2015-03-20,6.4,HUMEDO,LATAS,4,True
